Senats-id,GridViewFreiPlaetze,GridViewPlatzstrukturen_Altersmischung,GridViewPlatzstrukturen_angeboten,GridViewPlatzstrukturen_frühestes Aufnahmealter in Monaten,GridViewPlatzstrukturen_unter 3 Jahre,GridViewPlatzstrukturen_über 3 Jahre,HLinkEMail,HLinkWeb,lblAngeboteText,lblBesondereAngebote,lblEMailText,lblEinrichtungsart,lblFreiePlaetzeText,lblKitaname,lblMehrsprachigkeit,lblMehrsprachigkeitText,lblOeffText,lblOeffnungDienstag,lblOeffnungDonnerstag,lblOeffnungFreitag,lblOeffnungMittwoch,lblOeffnungMontag,lblOeffnungSonnabend,lblOrt,lblPaedAnsaetze,lblPaedAnsaetzeText,lblPaedSchwerpunkte,lblPaedSchwerpunkteText,lblPlatzstrukturenText,lblStellenangeboteText,lblStrasse,lblTelefon,lblTelefonText,lblThemSchwerpunkte,lblThemSchwerpunkteText,lblTraegerName,lblTraegerart,lblTraegerartText,lblVerantwortlich,lblWebText,PLZ,Ort,Stadtteil,Traegerart,Telefon,lat,lon,address_zum_vergleich_nochmal
1291,Nein, ,44,18,8,36,leitung@kindergarten-steglitz.de,www.kindergarten-steglitz.de,,,E-Mail,Kindertagesstätte,Freie Plätze,"Kita Diakoniewerk der 
Ev.-Freikirchl. Gem. - Baptisten",,,Öffnungszeiten,Di 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Mi 07:30-16:30,Mo 07:30-16:30,,12165 Berlin (Steglitz-Zehlendorf),,,Integration von Kindern mit Behinderung,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Rothenburgstr. 12A -13,307921002,Telefon,"Integration von Kindern mit Behinderung, Religionspädagogik",Thematische Schwerpunkte,Diakoniewerk d.Ev.-Freikirchl. Gem.-Baptisten- Bln-Stegl. KdöR e.V.,(Diakonisches Werk),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12165,Berlin,Steglitz-Zehlendorf,Diakonisches Werk,030 7921002,52.4539194,13.3134476,"Rothenburgstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12165, Deutschland"
1304,Nein, ,15,24,4,11,info@zwergstatt-berlin.de,www.zwergstatt-berlin.de,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Zwergstatt,,,Öffnungszeiten,,,,,,,12163 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Gritznerstr. 67 ,030792 97 58,Telefon,,,Zwergstatt e. V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12163,Berlin,Steglitz-Zehlendorf,EKT,030 7929758,52.4609915,13.3137716,"67, Gritznerstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
2965,Nein, ,26,12,13,13,kontakt@kita-happy-kids.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Happy Kids,,,Öffnungszeiten,,,,,,,12163 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Forststr. 10 ,03079 302 664,Telefon,,,"Happy Kids GmbH 
gemeinnützige Gesellschaft",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12163,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 79302664,52.4636092,13.3162168,"10, Forststraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
2879,Nein, ,40,11,13,27,info@infantarius.info,www.infantarius.info,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Zaubermäuse,,,Öffnungszeiten,Di 07:00-17:00,Do 07:00-17:00,Fr 07:00-16:00,Mi 07:00-17:00,Mo 07:00-17:00,,12163 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Lepsiusstr. 53 ,030793 14 62,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Integration von Kindern mit Behinderung, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,Infantarius Kindergärten gGmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12163,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 7931462,52.461387,13.3181424,"53, Lepsiusstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
1305,Nein, ,16,24,3,13,mail@jajahe.de,www.jajahe.de,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Ja Ja He und Co.,,,Öffnungszeiten,,,,,,,12167 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Breite Str. 38 ,030793 22 65,Telefon,,,Ja Ja He und Co. e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12167,Berlin,Steglitz-Zehlendorf,EKT,030 7932265,52.4536024,13.3277866193,"38, Breite Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
1197,Nein, ,134,2,35,99,kita-riemenschneiderweg@nbhs.de,www.kita-riemenschneiderweg.nbhs.de,Besondere Angebote,multikulturell,E-Mail,Kindertagesstätte,Freie Plätze,Kita Riemenschneiderweg,,,Öffnungszeiten,Di 05:30-18:00,Do 05:30-18:00,Fr 05:30-18:00,Mi 05:30-18:00,Mo 05:30-18:00,,12157 Berlin (Tempelhof-Schöneberg),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Riemenschneiderweg 12 ,03079 40 49 94,Telefon,"Integration von Kindern mit Behinderung, Theaterpädagogik",Thematische Schwerpunkte,Nachbarschaftsheim Schöneberg e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12157,Berlin,Tempelhof-Schöneberg,Sonstiger freier Träger,030 79404994,52.4686047,13.3489895,"12, Riemenschneiderweg, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland"
349129,Nein, , ,0, , ,info@kita-junikaefer.de,www.kita-junikaefer.de,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Junikäfer,,,Öffnungszeiten,,,,,,,12105 Berlin (Tempelhof-Schöneberg),,,,,Plätze,Stellenangebote,Attilastr. 61 - 67,307940545,Telefon,,,Hauptstadtkäfer gGmbH,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12105,Berlin,Tempelhof-Schöneberg,EKT,030 7940545,52.4476294,13.3619782,"61-67, Attilastraße, Tempelhof, Tempelhof-Schöneberg, Berlin, 12105, Deutschland"
1318,Nein, ,22,18,3,19,info@pusteblume-steglitz.de,www.pusteblume-steglitz.de,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Pusteblume,,,Öffnungszeiten,Di 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Mi 07:30-16:30,Mo 07:30-16:30,,12167 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Sedanstr. 7 ,307951574,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Körper und Bewegung",Thematische Schwerpunkte,Pusteblume e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12167,Berlin,Steglitz-Zehlendorf,EKT,030 7951574,52.5316851,13.1982111,"7, Sedanstraße, Spandau, Berlin, 13581, Deutschland"
1319,Nein, ,16,24,3,13,info@zweitausendfuessler.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Kinderladen Zweitausendfüßler,,,Öffnungszeiten,Di 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Mi 07:30-16:30,Mo 07:30-16:30,,12157 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Thorwaldsenstr. 29 ,030795 47 73,Telefon,,,Kinderladen Zweitausendfüßler e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12157,Berlin,Steglitz-Zehlendorf,EKT,030 7954773,52.4616459,13.3442391,"29, Thorwaldsenstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland"
1283,Nein, ,130,12,0,130,kita-suedende@gmx.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Ev. Kindertagesstätte Südende,,,Öffnungszeiten,Di 06:30-17:30,Do 06:30-17:30,Fr 06:30-17:30,Mi 06:30-17:30,Mo 06:30-17:30,,12167 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Buhrowstr. 6 -7,030795 71 80,Telefon,,,Ev. Kirchengemeinde Südende,(Diakonisches Werk),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12167,Berlin,Steglitz-Zehlendorf,Diakonisches Werk,030 7957180,52.44703585,13.3508797557,"Kita der Ev. Kirchengem. Südende, 6-7, Buhrowstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
1298,Nein, ,50,12,10,40,kita-st.johannes.ev@t-online.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita der Kath. Kirchengem. Johannes Evangelist,,,Öffnungszeiten,Di 07:00-18:00,Do 07:00-18:00,Fr 07:00-18:00,Mi 07:00-18:00,Mo 07:00-18:00,,12169 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Sohnreystr. 4 ,307961756,Telefon,,,Kath. Kirchengemeinde St. Benedikt,(Deutscher Caritasverband),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12169,Berlin,Steglitz-Zehlendorf,Deutscher Caritasverband,030 7961756,52.4507688,13.3502832,"Kita der Kath. Kirchengem. St. Johannes Evangelist, 4, Sohnreystraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland"
152129,Nein, ,0,36,0,0,verw@kinderclub-ichthys.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kinderclub Ichthys,,,Öffnungszeiten,Di 07:00-18:00,Do 07:00-18:00,Fr 07:00-18:00,Mi 07:00-18:00,Mo 07:00-18:00,,12167 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Klingsorstr. 19 ,03079 70 28 46,Telefon,,,Verein der Freunde der Evangelischen Schule Steglitz e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12167,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 79702846,52.4513964,13.3300295,"Laws, 19, Klingsorstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
1303,Nein, ,16,24,3,13,vorstand@kila-ahoernchen.de,kila-ahoernchen.de/,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT - Ahörnchen,,,Öffnungszeiten,Di 08:00-16:30,Do 08:00-16:30,Fr 08:00-16:00,Mi 08:00-16:30,Mo 08:00-16:30,,12163 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Zimmermannstr. 13 ,0307970 9944,Telefon,,,Eltern-Initiativ-Kindergruppe Ahörnchen e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12163,Berlin,Steglitz-Zehlendorf,EKT,030 79709944,52.4603819,13.3204746,"EKT - Ahörnchen e.V., 13, Zimmermannstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
348129,Nein, ,6,0,0,6,fruehfoerdergruppe1@autismus-berlin.de,www-autismus-berlin.de,,,E-Mail,Kindertagesstätte,Freie Plätze,"Intensiv-Frühfördergruppe
für Kinder mit Autismus",,,Öffnungszeiten,Di 08:00-15:00,Do 08:00-15:00,Fr 08:00-15:00,Mi 08:00-15:00,Mo 08:00-15:00,,12165 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Arno-Holz-Str. 10 ,"0307974284-10 -11,-12",Telefon,,,Autismus Deutschland Vereinigung zur Förderung von Menschen mit Autismus Landesverband Berlin e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12165,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 79742841011 ext. 12,52.45844755,13.3085657155,"10, Arno-Holz-Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12165, Deutschland"
228129,Nein, ,20,12,8,12,kontakt@kita-happy-kids.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Happy Kids Kreuznacher Straße,,,Öffnungszeiten,,,,,,,14197 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Kreuznacher Str. 9 ,3079742847,Telefon,,,"Happy Kids GmbH 
gemeinnützige Gesellschaft",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14197,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 79742847,52.4669292,13.3193138,"9, Kreuznacher Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
256129,Nein, ,22,0,10,12,kidsklubkita@email.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,KidsKlubKita,,,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,12169 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Oehlertring 39 /41,3079746406,Telefon,,,KidsKlubKita e. V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12169,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 79746406,52.4551924,13.3529483,"Oehlertring, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland"
568279,Nein, ,32,11,14,18,info@infantarius.info,www.infantarius.info,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Zauberzwerge,deutsch - englisch,Mehrsprachigkeit,Öffnungszeiten,Di 07:00-17:00,Do 07:00-17:00,Fr 07:00-16:00,Mi 07:00-17:00,Mo 07:00-17:00,,12163 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Ahornstr. 20 ,030797 46 555,Telefon,"Ästhetische Bildung (Musik und Kunst), Gesundheit, Integration von Kindern mit Behinderung, Körper und Bewegung, Natur- und Umweltpädagogik",Thematische Schwerpunkte,Infantarius Kindergärten gGmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12163,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 79746555,52.4614011,13.3206339,"20, Ahornstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
579,Nein, ,130,2,0,130,kita@markus-gemeinde.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita der Ev. Kirchengem. Markus,,,Öffnungszeiten,Di 06:00-17:00,Do 06:00-17:00,Fr 06:00-17:00,Mi 06:00-17:00,Mo 06:00-17:00,,12167 Berlin (Steglitz-Zehlendorf),,,Religionspädagogik,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Liliencronstr. 15 ,0307978 3420,Telefon,,,Ev. Kirchengemeinde Markus,(Diakonisches Werk),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12167,Berlin,Steglitz-Zehlendorf,Diakonisches Werk,030 79783420,52.4491432,13.3410356,"15, Liliencronstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
301129,Nein, ,30,12,14,16,lacasadelosgorriones@web.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Schützenstraße,deutsch - spanisch,Mehrsprachigkeit,Öffnungszeiten,Di 08:00-17:00,Do 08:00-17:00,Fr 08:00-17:00,Mi 08:00-17:00,Mo 08:00-17:00,,12165 Berlin (Steglitz-Zehlendorf),,,bilingual (deutsch-spanisch),Pädagogische Schwerpunkte,Plätze,Stellenangebote,Schützenstr. 41A ,3079789170,Telefon,Interkulturelle Pädagogik,Thematische Schwerpunkte,"FdM gemeinnützige UG (haftungsbeschränkt)
Förderung der Mehrsprachigkeit",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12165,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 79789170,52.45288,13.3223569,"41a, Schützenstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12165, Deutschland"
787,Nein, ,72,12,14,58,kita-jever@nbhs.de,www.kita-jever.nbhs.de,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Jeverstraße,,,Öffnungszeiten,Di 06:30-17:00,Do 06:30-17:00,Fr 06:30-16:30,Mi 06:30-17:00,Mo 06:30-17:00,,12157 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Jeverstr. 10 ,03079 78 91 96,Telefon,"Integration von Kindern mit Behinderung, Körper und Bewegung",Thematische Schwerpunkte,Nachbarschaftsheim Schöneberg e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12157,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 79789196,52.4614281,13.3345109,"10, Jeverstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland"
258129,Nein, ,24,8,24,0,kita-knirpsenhaus@urban-consult.de,www.kita-knirpsenhaus.de,,,E-Mail,Kindertagesstätte,Freie Plätze,Mini Knirpse,,,Öffnungszeiten,Di 06:00-18:00,Do 06:00-18:00,Fr 06:00-18:00,Mi 06:00-18:00,Mo 06:00-18:00,,12679 Berlin (Marzahn-Hellersdorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Raoul-Wallenberg-Str. 52 ,30800962693,Telefon,"Gesundheit, Körper und Bewegung",Thematische Schwerpunkte,"urban-consult gemeinnützige Gesellschaft 
für kommunale Beratung mbH",(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,12679,Berlin,Marzahn-Hellersdorf,Sonstiger freier Träger,030 800962693,52.5467126,13.560969,"52, Raoul-Wallenberg-Straße, Marzahn, Marzahn-Hellersdorf, Berlin, 12679, Deutschland"
472129,Nein, ,43,12,20,23,office@kiddiesfamily.com,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Kiddies Nature,,,Öffnungszeiten,Di 07:30-17:30,Do 07:30-17:30,Fr 07:30-17:30,Mi 07:30-17:30,Mo 07:30-17:30,,14163 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Fischerhüttenstr. 19 ,3080109128,Telefon,Natur- und Umweltpädagogik,Thematische Schwerpunkte,Campus für Generationen gGmbH,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14163,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 80109128,52.4369576,13.2538010442,"19, Fischerhüttenstraße, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14163, Deutschland"
2883,Nein, ,43,24,7,36,evkigawannsee@googlemail.com,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita der Ev. Kirchengemeinde Wannsee,,,Öffnungszeiten,Di 08:00-15:00,Do 08:00-15:00,Fr 08:00-15:00,Mi 08:00-15:00,Mo 08:00-15:00,,14109 Berlin (Steglitz-Zehlendorf),,,,,Plätze,Stellenangebote,Schuchardtweg 5 ,03080 10 97 62,Telefon,,,Ev. Kirchengemeinde Berlin Wannsee,(Diakonisches Werk),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14109,Berlin,Steglitz-Zehlendorf,Diakonisches Werk,030 80109762,52.4189078,13.1447070975,"Kinderspielkreise in der Ev. Kirchengemeinde Berlin-Wannsee, 5, Schuchardtweg, Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland"
1846,Nein, ,50,12,15,35,kita@hl-12-Apostel.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita der Kath. Kirchengem. Zu den hl. Zwölf Aposteln,,,Öffnungszeiten,Di 07:00-17:00,Do 07:00-17:00,Fr 07:00-17:00,Mi 07:00-17:00,Mo 07:00-17:00,,14129 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Tewsstr. 16 ,308013633,Telefon,,,Kath. Kirchengemeinde Zu den hl. Zwölf Aposteln,(Deutscher Caritasverband),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14129,Berlin,Steglitz-Zehlendorf,Deutscher Caritasverband,030 8013633,52.4314104,13.2147852728,"16, Tewsstraße, Nikolassee, Steglitz-Zehlendorf, Berlin, 14129, Deutschland"
1849,Nein, ,67,24,27,40,ahoernchen@mittelhof.org,www.mittelhof.org,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Ahörnchen,,,Öffnungszeiten,Di 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Mi 07:30-16:30,Mo 07:30-16:30,,14163 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Ahornstr. 1 ,030801 67 15,Telefon,,,Mittelhof e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14163,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 8016715,52.5017317,13.3523819,"1, Ahornstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10787, Deutschland"
1851,Nein, ,107,18,22,85,wkgzdf@web.de,www.waldorfkindergarten-zehlendorf.de,Besondere Angebote,Waldorf,E-Mail,Kindertagesstätte,Freie Plätze,Waldorf-Kindergarten Zehlendorf,,,Öffnungszeiten,Di 07:15-16:15,Do 07:15-16:15,Fr 07:15-16:15,Mi 07:15-16:15,Mo 07:15-16:15,,14163 Berlin (Steglitz-Zehlendorf),Waldorfpädagogik,Pädagogische Ansätze,Waldorfpädagogik,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Lindenthaler Allee 14 ,030801 79 21,Telefon,,,Waldorf-Kindergarten Zehlendorf e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14163,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 8017921,52.4350161,13.2305562912,"14, Lindenthaler Allee, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14163, Deutschland"
1850,Nein, ,42,12,6,36,koenigskinder@mittelhof.org,www.mittelhof.org,Besondere Angebote,Montessori,E-Mail,Kindertagesstätte,Freie Plätze,Kita Königskinder,,,Öffnungszeiten,Di 07:30-16:30,Do 07:30-16:30,Fr 07:30-16:30,Mi 07:30-16:30,Mo 07:30-16:30,,14163 Berlin (Steglitz-Zehlendorf),Montessori-Pädagogik,Pädagogische Ansätze,Montessori-Pädagogik,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Königstr. 43A ,030801 84 57,Telefon,,,Mittelhof e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14163,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 8018457,52.4342291,13.2552498964,"Kita Königskinder/Nachbarschaftsheim Mittelhof e.V., 43A, Königstraße, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14163, Deutschland"
1088,Nein, ,75,12,0,75,kita@gemeinde-nikolassee.de,,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita der Ev. Kirchengem. Nikolassee,,,Öffnungszeiten,Di 07:15-16:30,Do 07:15-16:30,Fr 07:15-16:30,Mi 07:15-16:30,Mo 07:15-16:30,,14129 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Pfeddersheimer Weg 69 ,3080197640,Telefon,,,Ev. Kirchengemeinde Nikolassee,(Diakonisches Werk),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14129,Berlin,Steglitz-Zehlendorf,Diakonisches Werk,030 80197640,52.4253253,13.2050865123,"Kita der Evangelischen Kirchengemeinde Nikolassee, 69, Pfeddersheimer Weg, Nikolassee, Steglitz-Zehlendorf, Berlin, 14129, Deutschland"
1083,Nein, ,40,12,5,35,ruebchen@mittelhof.org,www.mittelhof.org,,,E-Mail,Kindertagesstätte,Freie Plätze,Kita Teltower Rübchen,,,Öffnungszeiten,Di 07:00-16:00,Do 07:00-16:00,Fr 07:00-16:00,Mi 07:00-16:00,Mo 07:00-16:00,,14163 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Hohenzollernstr. 4 ,308021201,Telefon,,,Mittelhof e.V.,(Sonstiger freier Träger),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14163,Berlin,Steglitz-Zehlendorf,Sonstiger freier Träger,030 8021201,52.4166087,13.1516363,"4, Hohenzollernstraße, Wannsee, Steglitz-Zehlendorf, Berlin, 14109, Deutschland"
1859,Nein, ,17,0,0,17,info@12knirpse.de,,,,E-Mail,Eltern-Initiativ-Kindertagesstätte,Freie Plätze,EKT Zwölf Knirpse,,,Öffnungszeiten,Di 08:00-16:00,Do 08:00-16:00,Fr 08:00-16:00,Mi 08:00-16:00,Mo 08:00-16:00,,14129 Berlin (Steglitz-Zehlendorf),Situationsansatz,Pädagogische Ansätze,Situationsansatz,Pädagogische Schwerpunkte,Plätze,Stellenangebote,Lissabonallee 6 ,308026020,Telefon,,,Eltern-Initiativ-Kindertagesstätte Zwölf Knirpse e.V.,(EKT),Träger,Die Kitas sind für die Informationen über ihre Angebote in diesem Verzeichnis verantwortlich.,Internet,14129,Berlin,Steglitz-Zehlendorf,EKT,030 8026020,52.4282154,13.2236649,"Jugendfreizeiteinrichtung Düppel, 6, Lissabonallee, Nikolassee, Steglitz-Zehlendorf, Berlin, 14129, Deutschland"
